CycID,JTK_pvalue,LS_pvalue,meta2d_pvalue,Cosinor_pvalue,Rain_pvalue,y
5302,1.0,0.849773363652215,0.988104227159658,0.9930369590750784,0.368125567181675,
5303,1.0,0.985783086318698,0.999898457327039,0.6508110620500164,0.658861129466782,
5304,1.0,0.746377493168232,0.964710661576487,0.2200654369372655,0.285461502921662,
5305,1.0,0.99709813965655,0.999995785524693,0.7778957643828319,0.687933806982074,
5306,1.0,0.999753832487853,0.999999969698291,0.6780302904040652,0.99318618323166,
5307,1.0,0.895077595357569,0.994292351243524,0.1367044829365341,0.999935105643945,
5308,0.647739564961787,0.853032022055588,0.880324537285699,0.1367044829365341,0.328900778049162,
5309,1.0,0.970160431565346,0.999550304612076,0.2703210325491527,0.368125567181675,
5310,0.207574955908289,0.678477614625882,0.416894942411134,0.5658177976053257,0.0224510750775174,
5311,0.455602586713698,0.746564670481799,0.706942833141024,0.5517064129309713,0.130845550941028,
5312,0.898239271017049,0.782200671396296,0.950596179274955,0.0690703639838293,0.456125146139379,
5313,1.0,0.99649201375691,0.999993839808752,0.0966574313680229,0.788155019263494,
5314,0.772989417989418,0.815335189041699,0.921195709071878,0.7055411431865071,0.278912299428997,
5315,1.0,0.999907359433112,0.99999999570873,0.0980638089916425,0.809332092907223,
5316,0.898239271017049,0.899773005532876,0.98030517386929,0.9006696393046204,0.334654456438695,
5317,0.647739564961787,0.989911314981315,0.92616026553112,0.3703508970114071,0.175412663718464,
5318,1.0,0.997465036104372,0.999996784260613,0.7105277190380683,0.93016788782305,
5319,0.455602586713698,0.793625410963135,0.729402947862457,0.5962546152448873,0.0620646857962548,
5320,1.0,0.999921668606012,0.999999996932016,0.7979406109490701,0.879455806354932,
