test,period,n_components,p,q,p_reject,q_reject,amplitude,CI(amplitude),p(amplitude),q(amplitude),acrophase,CI(acrophase),p(acrophase),q(acrophase),mesor,CI(mesor),p(mesor),q(mesor)
5356.0,24.0,1.0,0.739042335486791,0.7882837966509184,0.9055431553665784,0.9600075857303467,0.21011428289089018,"[0.01914073714174147, 0.7464310476360705]",0.039120829359810205,0.04800690803756315,0.6603948521059619,"[-1.592292529809849, 2.903999022732605]",0.5671281109388082,0.8451983769579854,0.02304454512270096,"[-0.35836197163857886, 0.395070788036626]",0.9238498505151971,0.9999672158510022
5357.0,24.0,1.0,0.5496390701489886,0.6399833923721971,0.539847913211355,0.8067015362468919,0.2605036922908301,"[-0.020468098856376682, 0.7896140876096936]",0.062730503046178,0.06500570263852642,0.15723686954903826,"[-1.8279269111629952, 2.1192826005863985]",0.8848610912316766,0.9611042347083014,0.08368070298655325,"[-0.245555090242233, 0.40424381644096374]",0.6318810991362138,0.9999672158510022
5358.0,24.0,1.0,0.08556533395845967,0.15394986318542583,0.4564266704463703,0.7746987334308973,0.5936258169127842,"[0.21595257950276753, 1.1137821608482257]",0.003737728825684794,0.006990328830530754,0.9371317425122703,"[0.03354990295804783, 1.7820215543960591]",0.041848168292794696,0.4197999072323089,0.27930288825653504,"[-0.06481285042499546, 0.6141336330821916]",0.11267317828061607,0.9999672158510022
5359.0,24.0,1.0,0.9796068674902926,0.9817995531590143,0.654320657401232,0.8540021290553557,0.05766782937760429,"[-0.03378585997687239, 0.7470391761218236]",0.07335167367925255,0.07390596844257183,2.7107636310254275,"[-0.9676944380757417, 6.411685052507355]",0.14802038772972326,0.600244881304636,0.10696245355663794,"[-0.29814701306657587, 0.48346411922661325]",0.6418432805082843,0.9999672158510022
536.0,24.0,1.0,9.841879855532198e-08,6.332011036070549e-06,0.303165820597356,0.7172962850806964,1.3420804899253087,"[1.0336427074956063, 1.6562717860316563]",0.0,0.0,-0.2515789912784623,"[-0.46936342051973984, -0.020700332496218332]",0.03232057716825332,0.38728082433825084,-0.10052143380868439,"[-0.32084628442474294, 0.11886177401873807]",0.3675804491310095,0.9999672158510022
5360.0,24.0,1.0,0.44558006051997934,0.5554475947643721,0.343036141728819,0.7302601171185551,0.3703159050988719,"[0.05361400178715947, 0.9657915512429912]",0.028536090961722493,0.038957120766856645,0.6352369529781168,"[-0.9985908715660932, 2.2498341193827978]",0.449908367137106,0.7909931979857989,-0.053133421385983204,"[-0.4429381126424615, 0.3392187541207041]",0.7947473812612866,0.9999672158510022
5361.0,24.0,1.0,0.1031043152775446,0.1809376693961005,0.0980633263887899,0.6332113197726424,0.5598691324057388,"[0.1835235482761689, 1.0493653834642722]",0.005302200942937985,0.009670255230600009,1.6289739685280402,"[0.634725221281677, 2.5353816051924447]",0.0011006824937016546,0.11835295631200587,0.09766586640612995,"[-0.23989953864121316, 0.43404395858813727]",0.5719986139262279,0.9999672158510022
5362.0,24.0,1.0,0.36909352555135166,0.4878962664261093,0.3591179885019271,0.7372589404429578,0.36544218151886515,"[0.023296192922983294, 0.8750651976488437]",0.03873868746376541,0.04767597011795188,0.798763297309117,"[-0.9423458893764396, 2.4309290084255215]",0.38672134929979807,0.7597676460327569,-0.08662125265319093,"[-0.44011777156870235, 0.2573530256752128]",0.607217875981628,0.9999672158510022
5363.0,24.0,1.0,0.7735592195343579,0.814587264769937,0.5183898044406579,0.7989322796754622,0.2009727136993193,"[-0.025836977038971365, 0.7955924290553426]",0.06622712764638639,0.06773075030311555,0.9497106920761942,"[-1.6532223018275092, 3.530139719209804]",0.4775144950951158,0.8033929488741289,-0.16190056087766674,"[-0.5281303993632236, 0.2061997486580306]",0.3898341370024605,0.9999672158510022
5364.0,24.0,1.0,0.559548453067345,0.6477754724095219,0.4885762306633993,0.78694066502357,0.26367413538573986,"[0.04243576628124729, 0.7195383730241978]",0.027449127570326137,0.0379372451829747,0.6226580034141929,"[-1.2891492641394047, 2.5414819287746573]",0.5213181445636113,0.8252622203001603,0.18956970582774002,"[-0.13363031027985053, 0.514352676012009]",0.24919641403652237,0.9999672158510022
5365.0,24.0,1.0,0.3106139699847773,0.4324932853021746,0.004293958151148303,0.6231088413673236,0.4405594192946087,"[0.09237118329968386, 1.0252199517349585]",0.018918423767509962,0.028798934991998516,0.9748685912040393,"[-0.4841114015331591, 2.4270347866091075]",0.19060367361749542,0.6351275190088946,0.01480428563750702,"[-0.3868041784040964, 0.41745729675283183]",0.9403955002160507,0.9999672158510022
5366.0,24.0,1.0,0.7663792317633238,0.809184150680355,0.35681896257536505,0.7367367521128336,0.2041298476424438,"[-0.017707759927251487, 0.7909169175396428]",0.06089217944929204,0.06372807896315232,1.0126054398958093,"[-1.5585795535612794, 3.566403166218943]",0.44219894109397373,0.789558510853296,0.07282536900934791,"[-0.3149151960558103, 0.4571535853009553]",0.7177847794744205,0.9999672158510022
5367.0,24.0,1.0,0.039749914229658234,0.07671260385266948,0.04112628685168129,0.6231088413673236,0.7884377013961212,"[0.2962154977146654, 1.377017662441637]",0.0024436611154703414,0.004672392190191857,0.7107106503616558,"[-0.06556181622007651, 1.535290063562408]",0.07190831645321594,0.49347027149158373,0.024755360685659755,"[-0.376797528529506, 0.41316505784128865]",0.9280347133087838,0.9999672158510022
5368.0,24.0,1.0,0.5057500622053819,0.6046673089595752,0.06957494892996208,0.6251403340673612,0.2600873183346568,"[0.0164854884297152, 0.6862137339851956]",0.039758026867247276,0.04847357579522955,1.1258159859711165,"[-0.7392691523276373, 3.071706121669712]",0.2300295658827265,0.6631005070127601,-0.07663561971929483,"[-0.3638543405132402, 0.2324226997875976]",0.6654416580480658,0.9999672158510022
5369.0,24.0,1.0,0.6115051177785029,0.6888387478730507,0.32337158794546816,0.7236962057712827,0.32132680895502896,"[3.4539262321053865e-05, 0.9792403927183841]",0.04998387129693227,0.05626525152953724,1.1383949355350405,"[-0.9510040594246338, 3.2880932598397146]",0.2795691736116992,0.6997020215197655,0.01485257648721161,"[-0.40977627250009235, 0.427008310767055]",0.9677736240757491,0.9999672158510022
537.0,24.0,1.0,0.003172618338004196,0.007200206815422623,0.03050246590113681,0.6231088413673236,0.7376200818492042,"[0.3772452539895367, 1.1463467685137796]",0.00010802042773128129,0.00021937536094898718,-0.10063159651138509,"[-0.6825550815123451, 0.45381848347363896]",0.6929320241485459,0.891850163232084,0.022908950112038196,"[-0.24886950180440337, 0.2913882914070731]",0.8772952798538913,0.9999672158510022
5370.0,24.0,1.0,0.33195793338815904,0.45348377319617117,0.3154991304163083,0.7196171659242205,0.39079422653440865,"[0.08674146131047383, 0.9025415805042838]",0.017516535098055508,0.027073470012450553,0.7107106503616558,"[-0.7199508566500266, 2.179121744061673]",0.3235418499155851,0.7218693661659641,0.21575114629658862,"[-0.13905391445395426, 0.5689232101741539]",0.2337422150879911,0.9999672158510022
5371.0,24.0,1.0,0.2870041186848471,0.40833366027437223,0.44680145729727383,0.7699347826066606,0.4183293535637438,"[0.0948283843439271, 0.9349200635684478]",0.016337855651151312,0.02561193862854885,-0.08805264694746207,"[-1.5116637361138503, 1.3686660842683578]",0.9224099145932305,0.9737252344486756,0.009986332108843643,"[-0.34857123066988166, 0.37258389329519065]",0.9479154199366284,0.9999672158510022
5372.0,24.0,1.0,0.11363903288533062,0.19641646141218128,0.1709336594125611,0.6604571961053846,0.6208998214038557,"[0.23269714723369755, 1.191372591061143]",0.003636704720210604,0.00681163694089826,0.8742369946926551,"[-0.10809141732313055, 1.8262183522504714]",0.08163666213922616,0.505714039288083,-0.18527346355436813,"[-0.5932068597047713, 0.22293660822027964]",0.3735288680534543,0.9999672158510022
5373.0,24.0,1.0,0.7575614432460973,0.8020767001017441,0.10313028389838652,0.6365480679289772,0.24844554744199154,"[-0.024847214890426905, 0.9450356445075696]",0.06292529960872861,0.06515355105480287,-0.21384214258669232,"[-2.8084344690907312, 2.4199815676995216]",0.8841123659010701,0.9608513188873091,0.05963529065833276,"[-0.4051615327758004, 0.5267017249824691]",0.7980475966473497,0.9999672158510022
5374.0,24.0,1.0,0.453894700752119,0.5618240887270205,0.19698387786231453,0.6694760685910839,0.3469211663492412,"[0.040449810771785444, 0.9032268582494021]",0.03208595606969333,0.04219615474709802,0.45913165908319264,"[-1.2230504035567678, 2.147819984211497]",0.5904535490668095,0.8568909600262214,-0.16892829673533583,"[-0.5600925003240611, 0.21457839303026408]",0.3816573931388194,0.9999672158510022
5375.0,24.0,1.0,0.921967482475648,0.933637956937365,0.1853118132731556,0.6658143614790876,0.0990086619094265,"[-0.01612309838812498, 0.6527893895409713]",0.062090467153807394,0.06460354505650547,1.515763422452733,"[-1.6520747234803173, 4.781176310946274]",0.34007434519664326,0.7311854336629612,0.14258574773846647,"[-0.20928346983579849, 0.48128945298834136]",0.4397423940548151,0.9999672158510022
5376.0,24.0,1.0,0.8592298735160464,0.8821661945749963,0.33732405457644354,0.7292521672172171,0.1767511723285894,"[-0.024655619028082387, 0.8771964069269398]",0.06388418220651304,0.06585319266726425,0.19497371824080822,"[-2.8471818864862555, 3.3685573356281124]",0.8692911229286122,0.9557430051702316,0.09267860906114056,"[-0.331531627353968, 0.5305736674061083]",0.6506007992057041,0.9999672158510022
5377.0,24.0,1.0,0.12295197760070398,0.2098992390611233,0.08691029894716074,0.6280176614820671,0.5379180119577858,"[0.17455474437425078, 1.037747127192092]",0.005958058663880994,0.010746859061834405,0.798763297309117,"[-0.20542037220418718, 1.8287023394672732]",0.11766535356413366,0.5519012831338351,0.13502473188472852,"[-0.20805749955197086, 0.49288743202853025]",0.4254074154543974,0.9999672158510022
5378.0,24.0,1.0,0.5997808748621622,0.679253538915246,0.16622492331159588,0.6585639683869297,0.28732442663538493,"[0.02223114512864377, 0.8460398554082901]",0.03887325135334341,0.04776768497223876,1.3773949772495788,"[-0.668920515409603, 3.3464022651148486]",0.19099719843302942,0.6353865550000979,0.07440386308491381,"[-0.2967679696685871, 0.44408028484595086]",0.696473228976096,0.9999672158510022
5379.0,24.0,1.0,0.16021817043539233,0.26128207833560396,0.1868333395500804,0.6665363627062431,0.4913393690523342,"[0.15477856119722494, 0.9486324076462367]",0.006492781812945658,0.011579778514260137,1.2264475824825025,"[0.15624362287345006, 2.3133072687209446]",0.02488215338565225,0.3575022038168427,-0.17918690585232766,"[-0.5157433110693868, 0.16593558905547304]",0.3141838856279391,0.9999672158510022
538.0,24.0,1.0,1.5156846988606532e-07,7.75947798051529e-06,0.8482866234598756,0.9357782879523314,1.2278548571223868,"[1.0216572221992604, 1.4643823784717125]",0.0,0.0,-0.18868424345884627,"[-0.4731834842367022, 0.08571482997900515]",0.17399819535255445,0.6236494457080805,-0.08627030839758887,"[-0.30051343701858557, 0.11811889318243643]",0.39276897501194163,0.9999672158510022
5380.0,24.0,1.0,0.3144043453809452,0.43622839521914514,0.40673502012847185,0.7547758683267918,0.4447588863728166,"[0.050297430159898016, 1.0435819336588041]",0.030926478544770264,0.041162661793977554,0.7107106503616558,"[-0.7414121494492516, 2.0994892124016893]",0.348426030040188,0.7367513070197752,-0.0763595639058936,"[-0.4800553226946342, 0.3184878214643517]",0.6914249642357211,0.9999672158510022
5381.0,24.0,1.0,0.13383713449361379,0.22539093043720745,0.06823409285933324,0.6251403340673612,0.48955225183607254,"[0.1375097997730858, 0.9861817903756869]",0.009507931758199417,0.016241769317047176,0.14465791998511524,"[-0.9848633538767777, 1.2439607554498997]",0.8195999183046891,0.9390793764551982,0.0019553925365518032,"[-0.3345764582376076, 0.329955861235549]",0.9891163318043037,0.9999672158510022
5382.0,24.0,1.0,0.3541778050749428,0.47436645172767905,0.16014489522719022,0.6580224396173795,0.4077939543328799,"[0.05678499837784401, 0.9604014564699527]",0.027402711818105052,0.037895538076161486,1.1761317842268095,"[-0.4548095106684842, 2.77397335849839]",0.15899619514601682,0.6105844667665776,0.0956956717357682,"[-0.29525124513829476, 0.4854971558043279]",0.6326359695204107,0.9999672158510022
5383.0,24.0,1.0,0.9284627494150499,0.9385341857971515,0.2037278655934781,0.6739383132518938,0.09751390925927875,"[-0.017067295009131844, 0.6804940096327572]",0.06228996383674823,0.06473029599578949,0.1823947686768852,"[-2.9204108336699584, 3.434290501722179]",0.8739474514516141,0.9581706517395177,0.1274365809684313,"[-0.20250883135182207, 0.4660976938549388]",0.4393343031692001,0.9999672158510022
5384.0,24.0,1.0,0.5221983715730841,0.6178535233543296,0.4275770948252897,0.7638033133713643,0.28333069266407607,"[0.02679967646273601, 0.7837063327073717]",0.03586451605311858,0.04543262737917225,1.1761317842268095,"[-0.8548776840844217, 3.1459628234174173]",0.2613940767241001,0.6872922188713667,0.24526553649853397,"[-0.10279640676248564, 0.5906901185703195]",0.16771633398287267,0.9999672158510022
5385.0,24.0,1.0,0.13310588387620303,0.2243609684394927,0.32539426376421954,0.7245620459078342,0.532015216430936,"[0.13244086860898474, 1.0517598345268686]",0.011633020995099885,0.019304714562064198,1.3773949772495788,"[0.2925653459972113, 2.573846595514624]",0.013843100191878177,0.2877983407874881,-0.058611741602386136,"[-0.4038426303000118, 0.28735266002595083]",0.7409237908372517,0.9999672158510022
5386.0,24.0,1.0,0.5454448821581004,0.6365079533508251,0.2961312540480817,0.7149123705011806,0.30074618331568237,"[0.034755511149496654, 0.8649050326755763]",0.03369344956495346,0.043554097162556184,0.4968685077749626,"[-1.361851640957532, 2.268696641517133]",0.624129632581967,0.8680209998421862,0.17936333638478089,"[-0.1967926989114523, 0.5519435310323135]",0.352178750629875,0.9999672158510022
5387.0,24.0,1.0,0.49125124502731865,0.5927974478427883,0.5209397478055804,0.8000852533262692,0.3503847810834021,"[0.054071076231839044, 0.9306557798504957]",0.02772149634230181,0.038220731204055995,0.4465527095192705,"[-1.2599675526063672, 2.2770478667422314]",0.572691147761494,0.8469256843559508,-0.1253849873715948,"[-0.5195858405858571, 0.263820438832679]",0.5218881681981054,0.9999672158510022
5388.0,24.0,1.0,0.891526452434027,0.9078372619062764,0.0039718990653365704,0.6231088413673236,0.14656725341948842,"[-0.013227547670216777, 0.8303952238485381]",0.05761518681072508,0.0615811367236537,1.1132370364071944,"[-2.0464511007600517, 3.9916287703917592]",0.5274186658629381,0.8278794820082724,0.01154039040624455,"[-0.4186688723177754, 0.4269907817884524]",0.9845969347535346,0.9999672158510022
5389.0,24.0,1.0,0.28655921943654117,0.40781672595333185,0.1713106060906444,0.6604571961053846,0.37925816873693197,"[0.06933672146583036, 0.8494704943259194]",0.02102696280750327,0.03123434760472856,1.2641844311742716,"[-0.11754676686875531, 2.611215052217138]",0.07323077645840104,0.49347027149158373,-0.06166328055163789,"[-0.39313803915532064, 0.2588662861093628]",0.6862115073756918,0.9999672158510022
539.0,24.0,1.0,4.012577359269187e-08,4.205625940416284e-06,0.07048747502815633,0.6251403340673612,0.9866023756997911,"[0.7554034678696397, 1.2303533168401215]",6.661338147750939e-16,8.90553228308949e-15,-0.3522105877898465,"[-0.5442203800687238, -0.15223072785654285]",0.0005106861436829924,0.08106129264809403,0.007714612040859659,"[-0.1471278288787991, 0.1617123387788627]",0.9261852747408219,0.9999672158510022
5390.0,24.0,1.0,0.971670996392803,0.9751219855756459,0.21975977458544205,0.6804774575329894,0.07169236919718006,"[-0.015110082871255315, 0.7449041499350244]",0.059812684678117956,0.06299387538506367,1.3145002294299628,"[-2.492804335675585, 5.046057549311259]",0.5064567249992824,0.8164717094720052,-0.0233514966072077,"[-0.41878376134856676, 0.3736727082390635]",0.9110776429261538,0.9999672158510022
5391.0,24.0,1.0,0.7817930019450394,0.8209267050250727,0.34631899886105666,0.7313924215665538,0.17302632725896477,"[0.0006605075838868046, 0.6889314197607663]",0.049562742545714356,0.056008325690120556,-0.28931583997023136,"[-2.866528961508687, 2.312704761649917]",0.8338377699322308,0.94434833022014,0.1881003262310883,"[-0.1609078762818905, 0.5433072802302144]",0.28686995570598217,0.9999672158510022
5392.0,24.0,1.0,0.7778905209441722,0.8178277774075754,0.5403333347112883,0.8067015362468919,0.2211901042739229,"[0.008544970890032144, 0.8897397090072092]",0.045727466101342484,0.05313440169805076,-0.3018947895341544,"[-2.859607312472501, 2.2689324807960634]",0.8212388662277164,0.9396056949820124,0.028336236880291382,"[-0.4280237937854175, 0.4677668653898103]",0.9306394101528523,0.9999672158510022
5393.0,24.0,1.0,0.8732896100010505,0.8931168030282783,0.2609816366852916,0.6983340029823369,0.11340496505045491,"[-0.020588821404079194, 0.584784530860956]",0.06771813792423376,0.06895238562695627,1.440289725069194,"[-1.5846968855719128, 4.380085557765482]",0.3579774116502614,0.7425376719565681,0.03473570323928807,"[-0.2515656682781258, 0.3228641635000083]",0.8076160486949302,0.9999672158510022
5394.0,24.0,1.0,0.41280104482804325,0.5274064709697754,0.3672813596604303,0.7410745028800821,0.33485068155451236,"[0.04327758191606079, 0.8614433917364047]",0.03024648635643601,0.040587143497024095,0.4339737599553466,"[-1.3468051850069938, 2.126971031576711]",0.6595127460471275,0.8811125531691749,0.15075147754199214,"[-0.18882681283544572, 0.4785312341451073]",0.39449241475089414,0.9999672158510022
5395.0,24.0,1.0,0.260668552615374,0.38057180713499705,0.19327652482894653,0.6682373798396215,0.4666478681630881,"[0.106361508615881, 1.0384727570413599]",0.016124604671214682,0.02534518181580428,-0.13836844520315417,"[-1.5164908574373495, 1.2137353539429252]",0.8277813430275978,0.9421595072019096,0.004346713624466092,"[-0.3785970768838073, 0.3773994549704951]",0.9975202606808637,0.9999672158510022
5396.0,24.0,1.0,0.8243934155393321,0.8543232051601078,0.022693503458062203,0.6231088413673236,0.18416299905614972,"[0.005881596994224247, 0.8238892555806978]",0.046801358187625874,0.053981643950162396,0.14465791998511524,"[-2.591655444559423, 2.9514604343367785]",0.8986682049027774,0.9674541984097077,0.06943707661661448,"[-0.33833143816188976, 0.5006131590178764]",0.7043324403986944,0.9999672158510022
5397.0,24.0,1.0,0.4366528048423113,0.5480898963242203,0.11700459797867824,0.6402531153133718,0.329516178237576,"[0.009602654176343761, 0.884802321110849]",0.04518933851584217,0.0526989370447139,0.6352369529781168,"[-1.016651308520089, 2.315491641701808]",0.4445088358354625,0.790325423477699,0.030776370268156605,"[-0.34228467178701333, 0.39672510128589983]",0.8850877968949336,0.9999672158510022
5398.0,24.0,1.0,0.6595384756569853,0.726723738699775,0.5315455769019166,0.8024540714098983,0.2368665418327071,"[0.02049711333234172, 0.7646263634639117]",0.03866697030062638,0.04760183466776607,1.4151318259413488,"[-0.7129324938521577, 3.44903486404246]",0.197329580500319,0.643771016448671,-0.16173665470700554,"[-0.5131757650975419, 0.17598183771676243]",0.33721502438530004,0.9999672158510022
5399.0,24.0,1.0,0.45244837035702734,0.5607605888757589,0.031623987375218876,0.6231088413673236,0.2799396165544897,"[0.008865173855354125, 0.7503992268837912]",0.04477799618541578,0.0523535556943947,0.47171060864711567,"[-1.2863864878899076, 2.206768130718264]",0.605241558273582,0.8624058642064971,0.11617824194846707,"[-0.19543830348288932, 0.42324564107006307]",0.4701191054083689,0.9999672158510022
54.0,24.0,1.0,1.7133382235190453e-06,2.787579532696027e-05,0.053456082899905444,0.6231088413673236,1.0496314118699126,"[0.7831957018542113, 1.352121631012528]",3.703704010149522e-13,2.6417289658698447e-12,0.3459211130078854,"[0.09412315270264382, 0.6153224582214982]",0.007683364350373756,0.2371408750115357,0.05967779539517348,"[-0.14302753931400436, 0.2567233243043766]",0.5768851134080226,0.9999672158510022
540.0,24.0,1.0,8.244317665351275e-05,0.0003496812243185893,0.6759677894000848,0.8626806347897454,0.8751995718874781,"[0.5810321196410322, 1.1997123553522904]",2.1141106421040945e-08,5.9518880689867526e-08,-0.1509473947670772,"[-0.5358813392663913, 0.2107528135422379]",0.3930215284469649,0.7631115132895613,-0.004052035663718145,"[-0.22878223112355384, 0.22020284870855]",0.9700960161499608,0.9999672158510022
5400.0,24.0,1.0,0.7985023824815718,0.8340321521637474,0.06313799247935781,0.6236740397944491,0.18144666719090163,"[-0.0005256893954632691, 0.7703087072921]",0.05031269763580637,0.05653641479783993,0.2327105669325773,"[-2.354207087685418, 2.648454250231367]",0.9081342586051757,0.970341849134796,0.09739788684403938,"[-0.2933180154887982, 0.4783226524568236]",0.6381134963627737,0.9999672158510022
5401.0,24.0,1.0,0.12741209131046105,0.21607477327947042,0.16344529420969223,0.6580224396173795,0.4963097450371587,"[0.1701675522001525, 0.9646572873852821]",0.005161851383659766,0.009440108602157583,0.32076321388003937,"[-0.8143785573246325, 1.4183749524217062]",0.5956431730765235,0.8582754655281318,0.03317925227255908,"[-0.29779206419078397, 0.36091117186510535]",0.8508847645040745,0.9999672158510022
5402.0,24.0,1.0,0.7491794446825027,0.7958986982710111,0.3964808148128023,0.7521909627544844,0.2179466626318128,"[0.0009503854012029578, 0.7785391972036828]",0.049443672259588345,0.055929047240060606,1.0251843894597332,"[-1.2851885025395924, 3.5241822854741245]",0.3611654366618362,0.7426869099287211,-0.03406077690974238,"[-0.413199100035311, 0.3554039890889181]",0.8827209411416828,0.9999672158510022
5403.0,24.0,1.0,0.10063638438607991,0.17717673307408438,0.43695427040059165,0.7664679111885038,0.6591664739752927,"[0.22231649773798146, 1.2501081667441665]",0.0050312453303342775,0.009218111634910733,1.1132370364071944,"[0.1964381278946954, 2.0130160327856492]",0.017183759315179792,0.30906041933776607,0.026139041501521687,"[-0.36085209865671275, 0.44066318004343463]",0.845118761908195,0.9999672158510022
5404.0,24.0,1.0,0.4297250136346469,0.5418978734358725,0.07682560275607087,0.6274191826633647,0.3733749877520579,"[0.018269814559999098, 0.9527080830981562]",0.041705309211425456,0.050006365960941795,1.0629212381515014,"[-0.7652163186293928, 2.627909982341751]",0.2816285702120791,0.6997020215197655,-0.08855146497644256,"[-0.4674228665795085, 0.281837347732362]",0.6270336835521362,0.9999672158510022
5405.0,24.0,1.0,0.8144248876281652,0.8466835301259645,0.345874843275075,0.7311945312361597,0.21944018165208856,"[-0.01681686081781425, 0.9858482397575665]",0.05818008188227397,0.06195668861609148,-0.28931583997023136,"[-2.9623920644281556, 2.4040270954013137]",0.8382559759511983,0.9451527522282086,-0.06899645089441492,"[-0.5492859858310187, 0.38533848561091166]",0.7307491475473977,0.9999672158510022
5406.0,24.0,1.0,0.10695610183181714,0.1866490055816715,0.26831892735406027,0.7031070983916046,0.509709782587439,"[0.1615998319410994, 0.9659604116694029]",0.00605202594688703,0.010906516393741269,-0.2641579408423853,"[-1.3081144354704508, 0.8153330849906306]",0.6489241653116089,0.8779458343050658,0.06390109357390461,"[-0.2560723405520185, 0.3767610168551985]",0.7083036821726054,0.9999672158510022
5407.0,24.0,1.0,0.060704726112302154,0.11312844970611659,0.2146971762867096,0.6784225596369116,0.6974484081824607,"[0.2372181761187232, 1.2994348569338938]",0.0046199781746087965,0.00852080076467871,0.9497106920761942,"[0.17552419332056346, 1.7667697278825942]",0.0167920572114455,0.3067592311041564,-0.12387322151490143,"[-0.4790549653539186, 0.2337347947242801]",0.4995917174894342,0.9999672158510022
5408.0,24.0,1.0,0.030599398332175176,0.060061629806677265,0.48496911583204283,0.7860115329530678,0.6774527373669132,"[0.21243724577477563, 1.211573368710532]",0.00526013442660811,0.009600537372893063,0.8993948938205021,"[0.18857810126381636, 1.6277419619579574]",0.013428633437231774,0.28450494570406304,-0.051397135760826274,"[-0.3656247391370439, 0.26425333359822206]",0.7522080032165195,0.9999672158510022
5409.0,24.0,1.0,0.1150204694211262,0.1984480148742688,0.4166437093114502,0.759978376029799,0.5236276709203274,"[0.1433885324007979, 1.0192784866455464]",0.009328487159709464,0.015973436917310728,0.6478159025420398,"[-0.3817560442497403, 1.6901429542672866]",0.2155611295358546,0.6589797302877037,-0.1287681015714789,"[-0.45447124729772503, 0.19208510768519416]",0.42601165106110184,0.9999672158510022
541.0,24.0,1.0,0.0002876943507957863,0.000922491505330653,0.0382899101110169,0.6231088413673236,1.0395463517421275,"[0.6841812907730039, 1.4733231440979822]",1.006366525668767e-07,2.573827431377921e-07,-0.13836844520315417,"[-0.6048691413906411, 0.294777302848568]",0.4989529807841926,0.8145369329397231,-0.1832552993791079,"[-0.482059544967756, 0.11816804965179989]",0.23445388588305027,0.9999672158510022
5410.0,24.0,1.0,0.7670616842185447,0.809706211349625,0.38145420192558277,0.7477539243183143,0.18507223599341316,"[-0.025820606986362626, 0.7385959670936744]",0.06758173502365383,0.06884854831260578,2.987500521431735,"[0.4950901213426713, 5.614715020401849]",0.019382889934795422,0.3307950756760943,0.3146454222129349,"[-0.03895162266442298, 0.6580269858941338]",0.08164027364818138,0.9999672158510022
5411.0,24.0,1.0,0.2984770222218047,0.4199170261983747,0.42616173426584336,0.7634570660441479,0.4556051724303472,"[0.1004062651242757, 0.9920743248246495]",0.016385650029356658,0.025670766143438287,1.478026573760964,"[0.09272049479980038, 2.8096956863724705]",0.036308778353588034,0.4029831115825531,-0.14364352267337627,"[-0.5457722827950197, 0.2523326729973433]",0.47077311427334356,0.9999672158510022
5412.0,24.0,1.0,0.13604077821499783,0.22853753759939155,0.7294598342214277,0.8834441494749034,0.5092039081040354,"[0.17447593525781063, 0.9650776912664292]",0.0047707331017308174,0.00877941314267725,1.1509738850989635,"[0.055653094629604105, 2.2176097541323143]",0.03933536018905248,0.4137221624583643,0.26338619392524354,"[-0.07597017241273163, 0.5837502407523171]",0.13125878662804924,0.9999672158510022
5413.0,24.0,1.0,0.2826096761334439,0.403785792446698,0.5956004979081866,0.8293368803592296,0.43841621332258757,"[0.07310877366387408, 0.9508066945795002]",0.022272702001894018,0.03261010542004981,1.0126054398958093,"[-0.33626263065286355, 2.382526740162727]",0.14000850334473114,0.5863002652626932,-0.022573146552327117,"[-0.37841768379044316, 0.33224438638486076]",0.8985719621084662,0.9999672158510022
5414.0,24.0,1.0,0.20220630831790098,0.3141186223379357,0.4878599300453984,0.78694066502357,0.5025964855695784,"[0.11296666145327738, 1.0414368901086517]",0.014866232398111912,0.02377277149894337,0.8616580451287321,"[-0.37889196369680156, 1.954194888645478]",0.18548188558862355,0.6306762515764147,0.044019163236585945,"[-0.3123778751354088, 0.4082138967825576]",0.7941581727262048,0.9999672158510022
5415.0,24.0,1.0,0.17222518527806752,0.27677070700353684,0.3822618068493453,0.7480661582178969,0.41262345292743885,"[0.07156750459882821, 0.8644947332365333]",0.020728661510651447,0.03090140356388111,0.8868159442565782,"[-0.3073508994016805, 2.060380749684442]",0.14656919800311963,0.5975099796295134,0.10494175818754603,"[-0.17636331323949886, 0.3702856553596503]",0.4865050496155965,0.9999672158510022
5416.0,24.0,1.0,0.2939670862776681,0.4153837590471501,0.05967301902861788,0.6236740397944491,0.3949871457104841,"[0.11847072202132403, 0.8553184996388659]",0.009643590304235783,0.01645285806135367,1.2767633807381946,"[-0.08809831198768525, 2.6306046143492834]",0.06677850802054186,0.4784096590310157,-0.24663260771219386,"[-0.5752689072628947, 0.08239436094346048]",0.14170212613472155,0.9999672158510022
5417.0,24.0,1.0,0.4099172632407492,0.5248844550438548,0.3831911746724507,0.7486152149110132,0.375813866133095,"[0.07976595595531183, 0.9256435630434339]",0.019875646258976642,0.02993073913506217,1.0880791372793484,"[-0.48015673881070864, 2.6088474456562762]",0.1765893380256438,0.6266194001214935,0.2434859641425125,"[-0.14500823457621428, 0.6251770974779043]",0.22146143628132808,0.9999672158510022
5418.0,24.0,1.0,0.4043846305214387,0.5198191325581952,0.20819344101784898,0.6763761114198875,0.37747783195790596,"[0.07264328458384489, 0.9365847974167243]",0.02209314456885436,0.032394640130284987,0.5597632555945777,"[-1.166466493819475, 2.1053281425663846]",0.5734883927343128,0.8472274728449173,0.041080508878676314,"[-0.3475290516819328, 0.4256733150468959]",0.8428304742149944,0.9999672158510022
